epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
201734,2017-08-26,2017-08-31,lab,hamilton phl,23,0,0,0,0,0,23,0,23,0,0,0,0,0,23,0,17,0,16,1,10,0
201734,2017-08-26,2017-08-31,lab,peterborough phl,18,0,0,0,0,0,18,0,18,0,0,0,0,0,18,0,16,0,15,5,13,0
201734,2017-08-26,2017-08-31,region,on,513,0,1,3,4,0,511,5,352,5,1,1,1,0,355,4,353,2,223,42,204,0
201734,2017-08-26,2017-08-31,lab,mb,99,0,0,0,0,0,99,0,76,0,0,0,0,0,76,1,48,4,76,5,48,0
201734,2017-08-26,2017-08-31,lab,regina,107,0,0,0,0,0,107,0,107,2,2,1,2,0,107,1,107,1,107,36,107,0
201734,2017-08-26,2017-08-31,lab,saskatoon,47,0,0,1,1,0,47,0,47,1,0,0,0,0,47,0,47,0,47,2,47,0
201734,2017-08-26,2017-08-31,lab,sk,154,0,0,1,1,0,154,0,154,3,2,1,2,0,154,1,154,1,154,38,154,0
201734,2017-08-26,2017-08-31,lab,ab,205,0,5,1,6,0,186,0,186,0,0,0,4,0,186,5,186,4,186,46,186,1
201734,2017-08-26,2017-08-31,region,prairies,458,0,5,2,7,0,439,0,416,3,2,1,6,0,416,7,388,9,416,89,388,1
201734,2017-08-26,2017-08-31,region,bc,145,0,0,3,3,1,145,0,97,1,0,4,0,0,97,1,97,0,85,36,85,0
201734,2017-08-26,2017-08-31,lab,yt,1,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201734,2017-08-26,2017-08-31,lab,nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201734,2017-08-26,2017-08-31,lab,nu,6,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,1,0,1,0
201734,2017-08-26,2017-08-31,region,territories,7,0,0,1,1,0,7,0,6,0,0,0,0,0,6,0,6,0,1,0,1,0
201734,2017-08-26,2017-08-31,nation,ca,1592,0,6,10,16,1,1584,7,1272,20,4,10,13,0,1286,20,1239,13,778,171,1011,3
201733,2017-08-19,2017-08-24,lab,nl,20,0,0,0,0,0,20,0,20,0,0,1,0,0,20,1,20,0,20,2,NA,NA
201733,2017-08-19,2017-08-24,lab,pe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,ns,13,0,0,0,0,0,14,0,5,0,0,0,0,0,5,0,5,0,5,1,5,0
201733,2017-08-19,2017-08-24,lab,nb,20,0,0,0,0,0,16,0,16,0,0,0,0,0,16,0,16,0,16,3,16,0
201733,2017-08-19,2017-08-24,region,atlantic,53,0,0,0,0,0,50,0,41,0,0,1,0,0,41,1,41,0,41,6,21,0
201733,2017-08-19,2017-08-24,lab,région nord est,16,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201733,2017-08-19,2017-08-24,lab,québec chaudière appalaches,63,0,0,0,0,0,66,0,67,0,0,0,0,0,69,2,64,0,NA,NA,63,0
201733,2017-08-19,2017-08-24,lab,centre du québec,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201733,2017-08-19,2017-08-24,lab,montréal laval,330,0,0,6,6,0,346,3,318,5,0,5,2,0,326,15,276,2,NA,NA,276,1
201733,2017-08-19,2017-08-24,lab,ouest du québec,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201733,2017-08-19,2017-08-24,lab,montérégie,10,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201733,2017-08-19,2017-08-24,region,qc,430,0,0,6,6,0,444,4,385,5,0,5,2,0,395,17,340,2,NA,NA,339,1
201733,2017-08-19,2017-08-24,lab,ottawa phl,4,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,cheo hee0 ottawa,42,0,0,1,1,0,42,2,14,0,0,0,0,0,14,1,14,0,14,5,14,0
201733,2017-08-19,2017-08-24,lab,kingston phl,8,0,0,0,0,0,8,0,8,0,0,0,0,0,8,0,7,0,8,3,7,0
201733,2017-08-19,2017-08-24,lab,uhn mount sinai hospital,110,0,0,0,0,0,110,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,phol toronto,146,0,1,1,2,0,145,1,145,2,0,0,0,0,145,0,143,0,74,13,72,0
201733,2017-08-19,2017-08-24,lab,sick kids hospital toronto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,sunnybrook womens college hsc,24,0,0,0,0,0,24,0,24,0,0,0,0,0,24,0,24,0,24,5,24,0
201733,2017-08-19,2017-08-24,lab,sault ste marie phl,7,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,0,5,2,5,0
201733,2017-08-19,2017-08-24,lab,timmins phl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,st josephs london,17,0,0,0,0,0,17,0,17,0,0,0,0,0,17,0,17,0,17,1,17,0
201733,2017-08-19,2017-08-24,lab,london phl,24,0,0,0,0,0,24,0,24,0,0,0,0,0,24,0,21,0,16,1,13,0
201733,2017-08-19,2017-08-24,lab,orillia phl,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,thunder bay phl,8,0,0,0,0,0,8,0,8,0,0,0,0,0,8,0,8,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,sudbury phl,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,3,0,3,0
201733,2017-08-19,2017-08-24,lab,hamilton phl,29,0,0,0,0,0,25,0,25,1,0,0,0,0,25,0,24,0,20,6,19,0
201733,2017-08-19,2017-08-24,lab,peterborough phl,20,0,0,0,0,0,20,1,20,0,0,0,0,0,20,0,19,0,17,3,16,0
201733,2017-08-19,2017-08-24,region,on,445,0,1,2,3,0,438,4,304,3,0,1,0,0,300,1,296,0,198,39,190,0
201733,2017-08-19,2017-08-24,lab,mb,77,0,0,0,0,0,77,0,62,0,0,0,0,0,62,0,26,0,77,10,26,0
201733,2017-08-19,2017-08-24,lab,regina,92,0,0,0,0,0,92,0,92,1,2,0,0,0,92,2,92,1,92,20,92,0
201733,2017-08-19,2017-08-24,lab,saskatoon,50,0,0,0,0,0,50,0,50,0,2,0,0,0,50,0,50,0,50,2,50,0
201733,2017-08-19,2017-08-24,lab,sk,142,0,0,0,0,0,142,0,142,1,4,0,0,0,142,2,142,1,142,22,142,0
201733,2017-08-19,2017-08-24,lab,ab,265,0,5,4,9,0,243,0,243,3,1,1,3,0,243,4,243,2,243,63,243,1
201733,2017-08-19,2017-08-24,region,prairies,484,0,5,4,9,0,462,0,447,4,5,1,3,0,447,6,411,3,462,95,411,1
201733,2017-08-19,2017-08-24,region,bc,169,0,2,2,4,3,169,2,110,2,0,3,0,0,110,2,110,2,93,18,93,1
201733,2017-08-19,2017-08-24,lab,yt,4,0,1,0,1,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201733,2017-08-19,2017-08-24,lab,nt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201733,2017-08-19,2017-08-24,lab,nu,6,0,0,0,0,0,6,0,6,0,0,0,0,0,6,1,6,0,0,0,0,0
201733,2017-08-19,2017-08-24,region,territories,10,0,1,0,1,0,10,0,6,0,0,0,0,0,6,1,6,0,0,0,0,0
201733,2017-08-19,2017-08-24,nation,ca,1591,0,9,14,23,3,1573,10,1293,14,5,11,5,0,1299,28,1204,7,794,158,1054,3
201732,2017-08-12,2017-08-17,lab,nl,21,0,0,1,1,0,21,0,21,0,0,1,0,0,21,0,21,0,21,3,NA,NA
201732,2017-08-12,2017-08-17,lab,pe,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
201732,2017-08-12,2017-08-17,lab,ns,7,0,0,0,0,0,7,1,5,0,0,0,0,0,5,0,5,0,5,1,5,0
201732,2017-08-12,2017-08-17,lab,nb,26,0,0,0,0,0,18,0,18,0,0,0,0,0,18,1,18,0,18,0,18,0
201732,2017-08-12,2017-08-17,region,atlantic,55,0,0,1,1,0,47,1,45,0,0,2,0,0,45,1,45,0,45,4,24,0
201732,2017-08-12,2017-08-17,lab,région nord est,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201732,2017-08-12,2017-08-17,lab,québec chaudière appalaches,49,0,0,0,0,0,62,0,64,0,0,0,0,0,64,0,58,0,NA,NA,58,0
201732,2017-08-12,2017-08-17,lab,centre du québec,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201732,2017-08-12,2017-08-17,lab,montréal laval,376,0,0,2,2,0,374,1,326,5,0,3,1,0,332,9,322,0,NA,NA,322,3
201732,2017-08-12,2017-08-17,lab,ouest du québec,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201732,2017-08-12,2017-08-17,lab,montérégie,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201732,2017-08-12,2017-08-17,region,qc,461,0,0,2,2,0,464,1,390,5,0,3,1,0,396,9,380,0,NA,NA,380,3
201732,2017-08-12,2017-08-17,lab,ottawa phl,6,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,4,4,4,0
201732,2017-08-12,2017-08-17,lab,cheo hee0 ottawa,64,0,0,0,0,0,64,0,27,0,0,0,0,0,27,0,27,0,27,6,27,0
201732,2017-08-12,2017-08-17,lab,kingston phl,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,4,0,4,0,3,0
201732,2017-08-12,2017-08-17,lab,uhn mount sinai hospital,81,0,0,0,0,1,81,3,6,0,0,0,0,0,0,0,6,0,0,0,0,0
201732,2017-08-12,2017-08-17,lab,phol toronto,171,0,4,0,4,0,166,0,166,1,0,0,0,0,166,1,159,0,87,24,80,0
201732,2017-08-12,2017-08-17,lab,sick kids hospital toronto,39,0,0,0,0,0,39,0,39,1,0,0,1,0,39,4,39,0,39,12,39,0
201732,2017-08-12,2017-08-17,lab,sunnybrook womens college hsc,26,0,0,0,0,0,26,0,26,0,0,0,0,0,26,0,26,0,26,11,26,0
201732,2017-08-12,2017-08-17,lab,sault ste marie phl,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,2,0
201732,2017-08-12,2017-08-17,lab,timmins phl,8,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,5,0,6,3,4,0
201732,2017-08-12,2017-08-17,lab,st josephs london,8,0,0,0,0,0,8,0,8,0,1,0,0,0,8,1,8,0,8,3,8,0
201732,2017-08-12,2017-08-17,lab,london phl,13,0,0,0,0,0,13,0,13,0,0,0,0,0,13,0,13,0,11,1,10,0
201732,2017-08-12,2017-08-17,lab,orillia phl,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,5,2,5,0
201732,2017-08-12,2017-08-17,lab,thunder bay phl,7,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,7,0,6,6,6,0
201732,2017-08-12,2017-08-17,lab,sudbury phl,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,4,0,4,0,3,0
201732,2017-08-12,2017-08-17,lab,hamilton phl,27,0,0,0,0,1,26,0,26,0,0,0,3,0,26,0,22,0,12,4,8,0
201732,2017-08-12,2017-08-17,lab,peterborough phl,25,0,0,0,0,0,24,0,24,1,0,4,0,0,24,0,22,0,12,2,10,0
201732,2017-08-12,2017-08-17,region,on,492,0,4,0,4,2,483,3,371,3,1,4,4,0,365,6,354,0,253,78,235,0
201732,2017-08-12,2017-08-17,lab,mb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201732,2017-08-12,2017-08-17,lab,regina,87,0,0,0,0,0,87,0,87,1,1,0,0,0,87,3,87,0,87,19,87,0
201732,2017-08-12,2017-08-17,lab,saskatoon,43,0,0,1,1,0,43,0,43,1,0,0,0,0,43,0,43,1,43,14,0,0
201732,2017-08-12,2017-08-17,lab,sk,130,0,0,1,1,0,130,0,130,2,1,0,0,0,130,3,130,1,130,33,87,0
201732,2017-08-12,2017-08-17,lab,ab,255,1,4,1,6,0,247,0,247,1,3,2,3,0,247,2,247,3,247,71,247,2
201732,2017-08-12,2017-08-17,region,prairies,385,1,4,2,7,0,377,0,377,3,4,2,3,0,377,5,377,4,377,104,334,2
201732,2017-08-12,2017-08-17,region,bc,131,0,0,0,0,1,131,0,94,1,0,0,0,0,94,0,94,3,83,16,83,1
201732,2017-08-12,2017-08-17,lab,yt,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201732,2017-08-12,2017-08-17,lab,nt,5,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,5,3,5,0
201732,2017-08-12,2017-08-17,lab,nu,7,0,0,0,0,1,7,1,7,0,0,0,0,0,7,2,7,0,2,0,2,1
201732,2017-08-12,2017-08-17,region,territories,12,0,0,0,0,1,12,1,12,0,0,0,0,0,12,2,12,0,7,3,7,1
201732,2017-08-12,2017-08-17,nation,ca,1536,1,8,5,14,4,1514,6,1289,12,5,11,8,0,1289,23,1262,7,765,205,1063,7
201731,2017-08-05,2017-08-10,lab,nl,13,0,0,0,0,0,13,0,13,0,0,0,0,0,13,0,13,0,13,1,NA,NA
201731,2017-08-05,2017-08-10,lab,pe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201731,2017-08-05,2017-08-10,lab,ns,22,0,0,0,0,0,22,0,12,2,0,0,0,0,12,0,12,0,12,0,12,0
201731,2017-08-05,2017-08-10,lab,nb,20,0,0,2,2,0,20,0,13,0,0,0,0,0,13,1,13,0,13,2,13,0
201731,2017-08-05,2017-08-10,region,atlantic,55,0,0,2,2,0,55,0,38,2,0,0,0,0,38,1,38,0,38,3,25,0
201731,2017-08-05,2017-08-10,lab,région nord est,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201731,2017-08-05,2017-08-10,lab,québec chaudière appalaches,35,0,0,0,0,1,54,1,51,0,1,1,0,0,53,1,50,0,NA,NA,50,0
201731,2017-08-05,2017-08-10,lab,centre du québec,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201731,2017-08-05,2017-08-10,lab,montréal laval,355,0,0,3,3,3,367,1,329,2,0,2,2,0,342,13,316,1,NA,NA,316,0
201731,2017-08-05,2017-08-10,lab,ouest du québec,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201731,2017-08-05,2017-08-10,lab,montérégie,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201731,2017-08-05,2017-08-10,region,qc,411,0,0,3,3,4,438,3,380,2,1,3,2,0,395,14,366,1,NA,NA,366,0
201731,2017-08-05,2017-08-10,lab,ottawa phl,14,0,0,0,0,0,12,0,12,0,0,0,0,0,12,0,12,0,11,6,11,3
201731,2017-08-05,2017-08-10,lab,cheo hee0 ottawa,103,0,0,0,0,0,103,0,30,0,0,0,0,0,30,0,30,0,30,8,30,0
201731,2017-08-05,2017-08-10,lab,kingston phl,9,0,0,0,0,0,9,0,9,0,0,1,0,0,9,0,9,0,4,1,4,0
201731,2017-08-05,2017-08-10,lab,uhn mount sinai hospital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201731,2017-08-05,2017-08-10,lab,phol toronto,175,3,1,0,4,0,171,0,171,1,0,1,1,0,171,4,163,0,80,12,71,1
201731,2017-08-05,2017-08-10,lab,sick kids hospital toronto,51,0,0,0,0,0,51,0,51,0,0,0,2,0,51,1,51,2,51,13,51,0
201731,2017-08-05,2017-08-10,lab,sunnybrook womens college hsc,35,0,0,0,0,0,35,0,35,1,0,2,0,0,35,0,35,0,35,4,35,0
201731,2017-08-05,2017-08-10,lab,sault ste marie phl,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,2,0,2,0
201731,2017-08-05,2017-08-10,lab,timmins phl,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
201731,2017-08-05,2017-08-10,lab,st josephs london,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201731,2017-08-05,2017-08-10,lab,london phl,21,0,0,0,0,0,17,0,17,0,0,1,2,0,17,0,17,0,13,2,13,0
201731,2017-08-05,2017-08-10,lab,orillia phl,8,0,0,0,0,0,7,0,7,1,0,2,0,0,7,0,7,0,3,0,3,0
201731,2017-08-05,2017-08-10,lab,thunder bay phl,8,0,0,1,1,0,8,0,8,0,0,0,0,0,8,2,8,0,1,0,1,0
201731,2017-08-05,2017-08-10,lab,sudbury phl,11,0,0,0,0,0,11,0,11,0,0,0,0,0,11,0,11,0,6,0,6,0
201731,2017-08-05,2017-08-10,lab,hamilton phl,20,0,1,0,1,0,19,0,19,0,0,0,0,0,19,2,19,0,10,4,9,0
201731,2017-08-05,2017-08-10,lab,peterborough phl,28,0,0,0,0,0,26,0,26,0,0,0,0,0,26,0,25,0,23,4,22,0
201731,2017-08-05,2017-08-10,region,on,488,3,2,1,6,0,474,0,401,3,0,7,5,0,401,10,392,2,269,54,258,4
201731,2017-08-05,2017-08-10,lab,mb,106,0,1,0,1,1,104,0,86,0,1,0,0,0,86,0,39,5,86,6,39,0
201731,2017-08-05,2017-08-10,lab,regina,56,0,1,0,1,0,56,0,56,6,0,0,0,0,56,1,56,1,56,23,56,0
201731,2017-08-05,2017-08-10,lab,saskatoon,53,0,0,0,0,0,53,0,53,0,0,0,0,0,53,1,53,0,53,12,53,0
201731,2017-08-05,2017-08-10,lab,sk,109,0,1,0,1,0,109,0,109,6,0,0,0,0,109,2,109,1,109,35,109,0
201731,2017-08-05,2017-08-10,lab,ab,280,0,6,0,6,0,255,0,255,2,1,2,5,0,255,4,255,7,255,61,255,2
201731,2017-08-05,2017-08-10,region,prairies,495,0,8,0,8,1,468,0,450,8,2,2,5,0,450,6,403,13,450,102,403,2
201731,2017-08-05,2017-08-10,region,bc,48,0,0,0,0,0,48,0,15,0,0,0,0,0,15,0,15,0,0,0,0,0
201731,2017-08-05,2017-08-10,lab,yt,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201731,2017-08-05,2017-08-10,lab,nt,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
201731,2017-08-05,2017-08-10,lab,nu,9,0,0,0,0,1,9,1,9,0,0,0,0,0,9,0,9,0,0,0,0,0
201731,2017-08-05,2017-08-10,region,territories,10,0,0,0,0,1,10,1,10,0,0,0,0,0,10,0,10,0,1,0,1,0
201731,2017-08-05,2017-08-10,nation,ca,1507,3,10,6,19,6,1493,4,1294,15,3,12,12,0,1309,31,1224,16,758,159,1053,6
201730,2017-07-29,2017-08-03,lab,nl,27,0,0,0,0,0,27,0,27,0,0,0,0,0,27,0,27,0,27,2,NA,NA
201730,2017-07-29,2017-08-03,lab,pe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201730,2017-07-29,2017-08-03,lab,ns,9,0,0,0,0,0,9,0,8,0,0,0,0,0,8,0,8,0,8,0,8,0
201730,2017-07-29,2017-08-03,lab,nb,32,0,0,0,0,0,33,0,22,0,0,0,0,0,22,2,22,0,22,3,22,0
201730,2017-07-29,2017-08-03,region,atlantic,68,0,0,0,0,0,69,0,57,0,0,0,0,0,57,2,57,0,57,5,30,0
201730,2017-07-29,2017-08-03,lab,région nord est,28,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201730,2017-07-29,2017-08-03,lab,québec chaudière appalaches,50,0,0,0,0,0,59,2,48,6,6,6,0,0,48,6,48,1,NA,NA,48,0
201730,2017-07-29,2017-08-03,lab,centre du québec,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201730,2017-07-29,2017-08-03,lab,montréal laval,342,0,0,0,0,0,348,0,300,3,0,2,3,0,309,8,290,0,NA,NA,290,0
201730,2017-07-29,2017-08-03,lab,ouest du québec,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201730,2017-07-29,2017-08-03,lab,montérégie,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
201730,2017-07-29,2017-08-03,region,qc,453,0,0,0,0,0,461,2,348,9,6,8,3,0,357,14,338,1,NA,NA,338,0
201730,2017-07-29,2017-08-03,lab,ottawa phl,10,0,0,0,0,0,10,0,10,0,0,1,0,0,10,0,9,0,10,3,9,0
201730,2017-07-29,2017-08-03,lab,cheo hee0 ottawa,67,0,0,1,1,0,67,1,19,0,1,0,0,0,21,0,19,0,20,7,19,0
201730,2017-07-29,2017-08-03,lab,kingston phl,8,0,0,0,0,0,8,0,8,0,0,0,0,0,8,1,6,1,4,1,2,0
201730,2017-07-29,2017-08-03,lab,uhn mount sinai hospital,111,0,0,1,1,0,111,1,9,0,0,0,0,0,0,0,9,0,0,0,0,0
201730,2017-07-29,2017-08-03,lab,phol toronto,147,0,2,1,3,0,146,1,146,4,0,1,0,0,146,2,135,0,37,7,26,0
201730,2017-07-29,2017-08-03,lab,sick kids hospital toronto,45,1,0,0,1,0,45,0,45,0,0,0,2,0,45,5,45,2,45,10,45,2
201730,2017-07-29,2017-08-03,lab,sunnybrook womens college hsc,24,0,0,0,0,0,24,0,24,0,0,0,0,0,24,0,24,0,24,3,24,0
201730,2017-07-29,2017-08-03,lab,sault ste marie phl,11,0,0,0,0,0,11,0,11,0,0,0,0,0,11,1,10,0,4,0,3,0
201730,2017-07-29,2017-08-03,lab,timmins phl,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,2,0,1,0
201730,2017-07-29,2017-08-03,lab,st josephs london,12,0,0,0,0,0,12,0,12,0,0,0,0,0,12,0,21,0,12,2,12,0
201730,2017-07-29,2017-08-03,lab,london phl,27,0,0,0,0,0,26,0,26,0,2,1,1,0,26,0,22,1,17,3,13,0
201730,2017-07-29,2017-08-03,lab,orillia phl,13,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,9,0,7,4,6,0
201730,2017-07-29,2017-08-03,lab,thunder bay phl,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0
201730,2017-07-29,2017-08-03,lab,sudbury phl,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0
201730,2017-07-29,2017-08-03,lab,hamilton phl,20,0,0,0,0,1,18,0,18,0,0,0,0,0,18,0,16,0,14,3,12,0
201730,2017-07-29,2017-08-03,lab,peterborough phl,23,0,0,0,0,0,21,0,21,1,0,0,0,0,21,0,21,0,13,2,13,0
